,company_link,company_name,job_link,job_location,job_summary,job_title
1341,http://www.indeed.com/cmp/Pacific-Western-Bank,Pacific Western Bank,http://www.indeed.com/rc/clk?jk=1712a5f70aed461f&fccid=f85e0e6db22aefef,"Brea, CA 92821","Being able to handle and perform large scale data manipulation using R or SAS. Proficiency in multilinear regression modeling, logistic regression modeling,...","Quantitative Analyst/Model Developer - Pacific Western Bank - Brea, CA"
1342,http://www.indeed.com/cmp/Ball-Aerospace,Ball Aerospace,http://www.indeed.com/rc/clk?jk=ef2934d30a8a03af&fccid=82c5e27e77990fa2,"Dayton, OH","Our team of more than 3,000 engineers, scientists, technicians and support staff drives all the achievements at Ball Aerospace....",Senior Engineer - Avionics Systems/Software (660502)
1343,http://www.indeed.com/cmp/Samaritan-Health-Services,Samaritan Health Services,http://www.indeed.com/rc/clk?jk=04ce17fcf470e645&fccid=6903b845fa4a9d91,"Lincoln City, OR 97367","Correlates and interprets data based on knowledge of physiological conditions affecting test results. ASCP, AMT or equivalent certified Medical Laboratory...",Medical Laboratory Scientist
1344,,"Studio Search, LLC",http://www.indeed.com/rc/clk?jk=93db347d4084c6e4&fccid=cd7c7b9990d07f66,"San Francisco, CA","As the Senior Technical Program Manager for Unity Analytics, you will work closely with Engineering, Data Science, and Ads to compile product requirements,...",Senior Technical Program Manager
1345,,xometry,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CD0OELDEqnL1IQCqVn7JgUoxXlX_sWZXJ9O4WRWF7QAoM98PEH3ZJjA_WW0BamLBAM1zBjSphw4wS8yZn8FeByfwrjaqRE1p03_y-n2hTd1cR7d8JCY89AwLjLYNasrvIUbF3jJ-ua3Hg4tvrwPdEE3y1pbL5hnkdYujA_Xid2yVfttMyE8avOIDuh69RZvP_ZVvcEBbhsz9iHl-zFlyV64eKoJS8KGw8-ToVRwuyHK2KNduTIKuLEbrIZgHQp17aEPWUAfpul853UuhxuSL94o7Xsz2vRh62A5UqqcGjGDI8P0bMTMQCc_gkm-yZkpPm-N2eneL9POII7H2nxnVF50eC-QudHk9gEs7PIWhgOaFXDCkooU2q0ErGwnBtonQ_TrT-c86Bd3woDiq3Cy7AbbX9alTUhfOU=&p=3&sk=&fvj=0,"Durham, NC","Xometry is seeking a data scientist to build the proprietary software that powers our analysis engine. Knowledge of machine learning, optimization, and fitting...",Data Scientist
1346,http://www.indeed.com/cmp/Apple,Apple,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ALQmW7bRT3ZHKtaJjNXoPCk-0cM-l34xOFPWKqIvS2lWSq05NV_kkvGRlQcNMmayG_IF0sJM754ko_fNdaAu4z8ZTtrZ1NKD-tCAelz2kg6rHF6SKruD7fmyblbL-ByvZUQcBz8vJ2i0ghavGgIssS2Uw7RiVAuGp71dn0PrRqk_p9XvniYVV8XX_GPWve8b80rpm_IdjxthuX-bUg14-SDlpyGETWgEtTl58Qh9fnZWVOujIcme2sY9t5zU3IH-yyXOk01pL3dAYq8vkOrHmq0N186xC_RsRnHIbBO7BnDDjM-3UUHJ29UCAKIpfQWIko9B5VaOKsdETzpyJeDkQoKgzT88PJxLJwue75qsxpxN8fBfhaSJhUerOp9nJnoGhVEVI44Jl5LX1hEtMksYWX1OoV9XBFk4_ysUX6ZT1jgmkex9hcE28L2b7N2rQQVbTQn6DnXpuyfihqYNE814zMznh_-ezaGvwlZQuFaK5gt4aPh0Oc-i266NzagxrMJZNQSMlTVG8_6Te__F-3ZiqdcwaQmwWCo6We-CgLQq4Pqi_9ViPr8EPf&p=4&sk=&fvj=0,"Santa Clara Valley, CA","Graduate degree required in Business (with quantitative emphasis), Statistics, Data Mining, Machine Learning, Analytics, Econometrics, Mathematics, Operations...",Sr. Data Scientist for Product Marketing - Customer Analytics Engineering
1347,http://www.indeed.com/cmp/Norwich-Pharma-Services,Norwich Pharma Services,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Bc1Uk6hk32V41oqfeZq78_6tSs421HMn5AfGl_R7HVJYx5_mvEZHYSwV6R84cM01sHX14l_lkSrmDcdrSt6PQGgqYxi8BvCeTVPJXXjtJfF-8i0WPoNypjIpObRDai1qUHUev2qaSPh3QO_NB7Yez3UANZQ6zr4pXOF9XdgPdAWKZcymUHmZshdnB3Qes9oZeegDXLDJbNKojHtBfuIahWrebUBINk7YHju2JzdaIcw_iJcSCzoeuDuA6CB_aU1FNA1NARIJRwK3EqUA8dW1P2vmR__UNnhO2g0UhpraBsZsugFJPvLoC2PGwNkTROwLxheT-kJdliFsN2Ndb550te-vQHbQ1ZXddX0BMuLXzDIDZoC-xOdNFIjw0Qg3ETLE4VF0HLRPl6bkrwiEA-9nKYOI3BTPREfvygGvGDceR8nzp_ndH44QyKxZ5P_qpgltt4veux8WOfufjSzkgWCbV9ya8AwhhuI0nty8P7gNDjDVsqAc6XMa9H&p=5&sk=&fvj=0,"Norwich, NY","Responsible for technical and scientific integrity of work performed by personnel. Strong organizational skills, ability to manage and complete assigned....",Sr Research Associate
1348,http://www.indeed.com/cmp/Walmart-Ecommerce,Walmart eCommerce,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ASqHCEO9GpEUGjkXl8JxXxJB8G4bxm4-V1wqiPq6GTVg0dexUg4LUC1Xvy-Hj3JfvgW6Kn5vqROfEP7DBmdabnwGqVZXSr7gqBOaZltwR5TlPJtKzwqE1-IO0CXhoGzDGP3SoNTUll1xhn7NJxNuAuNjaJ34x_Ip4fTINhtL3jndKMw24neWKeykECpzaFhwcDeibRDfjag1zj0U3qHIkwMUDgSH0FICJJJ-fV_8-hHwJXxq7fapLgMOKmszgKL9txa1esUF2G8rp7I6W5qBuGml89GdWAWq2aslvNMquQktHYkeVjLPbA1OjfgkD0n0-09GxPIuVGxLRgmDUx43YpOHVpeE-h2UuOIgkQOoL1ETcN8xJ2O9aXZMyZjsmhXpkD8Hev2k7z827fuPtPW1_w&p=1&sk=&fvj=0,"San Bruno, CA 94066","We employ big data at scale -- from machine learning, data mining and optimization algorithms, to modeling and analyzing massive flows of data from online,...",Data Scientist
1349,,"Syntelli Solutions, Inc",http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Dqrr-Rjg2XLksGNbp1zr5zrpCZUmaYUPA5zQ_vrCj_X6a_99tNJpNpXW6b2-NnzR-s72LGlIrkkvWFRwr2frmiwkGfTVc8Qgg6uKo4D4z8Hcb6niEHqdp_J0Q9g6aYSoYTmug_FVffV-BytzsyRywaIV2tq_6wXmZtL7sMIlADfcNOFF7Sf_sMPxVREmSET28pJj7vfQ6lv32S-YyEMA20rj0LOb9xZKNuWDC35QdUtrZ-YgXEfVJ6bi_mIPnEH13lqlXaqfcpHo3so783jmcS6SIyKiWoxMFbuhTDbsls3Tg-cuKiHLnwUc05CsxQMIm1cAXSkD33jr72M6R1adh7eyCVsgIrLC-WonHdlEQRgUbY_IOc7lIAvMf6lI1rUD-qMfuz0Agfo8IYbvbFarKVTYJJxn0aC2yNWdB3S50fvw==&p=2&sk=&fvj=1,"Charlotte, NC 28277",Senior/Lead Data Scientist:. 2+ years as Senior/Lead Data Scientist. Lead role in our very fast growing Data Science team from marketing analytics perspective....,Data Scientist
1350,,Knowledge Momentum LLC,http://www.indeed.com/rc/clk?jk=4ed904b3bfe79fc4&fccid=5222e000e43c0d1f,"Spring, TX 77380","Proficient in data analytics. Software Engineer, Tech Lead, Data Scientist, Engineer or related occupation. Hadoop, Big Data experience....","Data Integration lead (ETL, Hadoop)/Informatica ETL"
1351,http://www.indeed.com/cmp/Capital-One,Capital One,http://www.indeed.com/rc/clk?jk=2ae84a33eac84a9e&fccid=b85c5070c3d3d8c8,"Plano, TX","They lead teams of designers, engineers, data scientists and analysts to define product strategy and develop, launch, and enhance products and services that...",Sr. Product Manager (Garage)
1352,http://www.indeed.com/cmp/Mount-Sinai-Health-System,Mount Sinai Health System,http://www.indeed.com/rc/clk?jk=f1507508f3edd709&fccid=c007936ceb766fe5,"New York, NY 10029 (Yorkville area)",High-quality data compilation and accurate data entry in adherence to definitions and clinical terminologies while ensuring data integrity in accordance with...,RN Clinical Care Coordinator-Orthopedics
1353,,"QPS, LLC.",http://www.indeed.com/rc/clk?jk=8304acb87063282f&fccid=999d30389c0756ef,"Newark, DE 19711","As a principal scientistglobal data and bioinformatics, position is responsible for coordinating withthe data management and statistical heads within the QPS...",Principal Scientist Global Data and Bioinformatics
1354,http://www.indeed.com/cmp/Howard-Hughes-Medical-Institute,Howard Hughes Medical Institute,http://www.indeed.com/rc/clk?jk=e990b65fe7b5c42c&fccid=5c4cd9e85a550f93,"New York, NY","We empower exceptional scientists and students to pursue fundamental questions about living systems, and work to share scientific discoveries with researchers,...",Administrative Coordinator
1355,http://www.indeed.com/cmp/Wsp-Parsons-Brinckerhoff,WSP | Parsons Brinckerhoff,http://www.indeed.com/rc/clk?jk=cf9e84f036ab2d0d&fccid=a0ecbc8328064f26,"Baltimore, MD","Lead project teams that develop planning documents for transportation agencies and local governments such as feasibility studies, NEPA documents, corridor plans...",Senior Supervising Planner
1356,,BioMarin Pharmaceutical Inc.,http://www.indeed.com/rc/clk?jk=2b209865b6fa83d1&fccid=eaafcd2f92ab25da,"Novato, CA","These engineers, technicians, scientists and support staff build and maintain BioMarin’s cutting-edge manufacturing processes and sites, provide quality...",Sr. Utility Operator 1
1357,,NJF Global Holdings,http://www.indeed.com/company/NJF-Search/jobs/Senior-Backend-Engineer-e894978abf23e882?fccid=b83cacb11bfd1dc9,"San Francisco, CA",Work closely with Data Scientists to implement scalable machine learning solutions. Basic knowledge of Linux system administration....,Senior Backend Engineer
1358,http://www.indeed.com/cmp/Amazon.com,Amazon Corporate LLC,http://www.indeed.com/rc/clk?jk=983ed7730bdacbfe&fccid=fe2d21eef233e94a,"Seattle, WA","Demonstrated experience incubating and commercializing new technology, working closely with research scientists and technical teams from idea generation through...",Senior Product Manager - Technical
1359,http://www.indeed.com/cmp/Altair,Altair,http://www.indeed.com/rc/clk?jk=5b41b960a4f8cba2&fccid=1a7542a98e41a57a,"Warren, MI 48091","Altair ProductDesign is a global, multi-disciplinary product development consultancy of more than 700 designers, engineers, scientists, and creative thinkers....",General Administration - Clerk 10A - Analyst 3A
1360,,xometry,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CD0OELDEqnL1IQCqVn7JgUoxXlX_sWZXJ9O4WRWF7QAoM98PEH3ZJjA_WW0BamLBAM1zBjSphw4wS8yZn8FeByfwrjaqRE1p03_y-n2hTd1cR7d8JCY89AwLjLYNasrvIUbF3jJ-ua3Hg4tvrwPdEE3y1pbL5hnkehIKBfQrIqKcM6mfUq0a_ZuvxOshtXea3covybRtTyqcYC8DBvNzZnLtFom02wzR8Nljs1H_B9ykXjMe1o2GOxxjGTfdRheih6v2L2KWSU1V6hzuMFxD8TPqvAwGdumwT1OCLAru5oFbT62r3dGFexbiqWnXjSKj1T-SWn2a-_GY_CzMi0cc7-AvHRtdOEe-USzv3zKhJnXQTqZa5VsvgE8DPxapojUeKeE9yD2fIzNsxm1gKNYbt_tf4KjyynatE=&p=3&sk=&fvj=0,"Durham, NC","Xometry is seeking a data scientist to build the proprietary software that powers our analysis engine. Knowledge of machine learning, optimization, and fitting...",Data Scientist
1361,http://www.indeed.com/cmp/Apple,Apple,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ALQmW7bRT3ZHKtaJjNXoPCk-0cM-l34xOFPWKqIvS2lWSq05NV_kkvGRlQcNMmayG_IF0sJM754ko_fNdaAu4z8ZTtrZ1NKD-tCAelz2kg6rHF6SKruD7fmyblbL-ByvZUQcBz8vJ2i6rqBJ2FYodVpXEhLkKTLPxO7WE2JRgwfgw8bx4HVlZTlnewj1Oi0VUPDE8RlSEvmXH2rkWGFuzHfEI9fpJfz0_W1uUFhIUwalObyLlCBXAQI2LXz0-1G6O3NE5bxDfOeYA56UEjWZGl4P1RPi_46LeiDGTCkkWZliUCf404pLEQauoRu32n66HeOOqZigyicYJNt4CM-dJC8bEiA9omG8rMyfQbyGIZwjanuYANVOpBU1BEPHaM-_oXr20NTxS5tHLomsJlCkC99eesksHYwzMzX6k2--A3rgqHW-sCjOpzBq-99hTxaWOs4rNZQwqXAM85IPqAobqsBT6vd6IMx3NHLuYiePY9HGppiiFeByjnw6zev9eR-Wwe6mxXwioKUb18oGH3Amd465IvPYn9cf-CQ8n-AwvKP3hhZ9t6QBlB&p=4&sk=&fvj=0,"Santa Clara Valley, CA","Graduate degree required in Business (with quantitative emphasis), Statistics, Data Mining, Machine Learning, Analytics, Econometrics, Mathematics, Operations...",Sr. Data Scientist for Product Marketing - Customer Analytics Engineering
1362,http://www.indeed.com/cmp/Norwich-Pharma-Services,Norwich Pharma Services,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Bc1Uk6hk32V41oqfeZq78_6tSs421HMn5AfGl_R7HVJYx5_mvEZHYSwV6R84cM01sHX14l_lkSrmDcdrSt6PQGgqYxi8BvCeTVPJXXjtJfF-8i0WPoNypjIpObRDai1qUHUev2qaSPh3QO_NB7Yez3H05WRKOstl6GSXDCVWiEV48SwjTla8YJvrM6Ns3RxkMoO37bFDd15ZwWODBAZ2HDem4bevGSa3yxWIz0J5BIks4gk6ZEWSEq-y84YWsm6v4_5K8CwkVHeTaBIZwdBPlgEowg6euuQ1pss1LE70piMD03TMTrcsX7SwrZw3rME4UhZAKX_HcRu9c8kaBEIVHJWle0rIljAiHFNq7-MWc8im8dYl6WHyhJGsyVJ1LhnRBywSOgobOcm8cVpbgFx98Nsv8UW2p_khuHTcgMjZ-hvegxSslxd8UMgC_hCktDxtq5PFqwplC4d9ghfS9pn_TM0MaCUA78QuGOYEFrTqxp0Cuhh2lSB1HK&p=5&sk=&fvj=0,"Norwich, NY","Responsible for technical and scientific integrity of work performed by personnel. Strong organizational skills, ability to manage and complete assigned....",Sr Research Associate
1363,http://www.indeed.com/cmp/Walmart-Ecommerce,Walmart eCommerce,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ASqHCEO9GpEUGjkXl8JxXxJB8G4bxm4-V1wqiPq6GTVg0dexUg4LUC1Xvy-Hj3JfvgW6Kn5vqROfEP7DBmdabnwGqVZXSr7gqBOaZltwR5TlPJtKzwqE1-IO0CXhoGzDGP3SoNTUll1xhn7NJxNuAutq2so_jk_jnjrZJaPzxaV89ohhfeW66f2GaFaCdYSWNqZM1mP6mglMqaXG5ueS-bvhQAwfhctGBcDdX66WKWoS5lyzo1MO6PkDB9258MPiXMGkEnesp7hiRhOji9elNYGC1DtZP_487TBo63x0attQQaCcsO2uAFFO_I4ZycDoqUFn1XNfUMUYCahkZYXg9kJ2wHAWA1eecHvzrYWyTl40nLefYYOheEbhzq7CN0AOsCCTV1Ajx10izBBtyD1Gq3&p=1&sk=&fvj=0,"San Bruno, CA 94066","We employ big data at scale -- from machine learning, data mining and optimization algorithms, to modeling and analyzing massive flows of data from online,...",Data Scientist
1364,,"Syntelli Solutions, Inc",http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Dqrr-Rjg2XLksGNbp1zr5zrpCZUmaYUPA5zQ_vrCj_X6a_99tNJpNpXW6b2-NnzR-s72LGlIrkkvWFRwr2frmiwkGfTVc8Qgg6uKo4D4z8Hcb6niEHqdp_J0Q9g6aYSoYTmug_FVffV-BytzsyRywaIV2tq_6wXmZEsVb7rRvTCRPLGrXFIFpiSIks5bHYQhCG1oddMxXShMMqHPvUzMuWtOqhbk2qskCLtJIVAyi1q2AQ3NW5Ir4FqQM048dEY5LYTGYGSHDrkA2tugoTaG9PcVjQb_pKHp-en_iw9sqXDph11MkLntT1Ex4waPtqFl6llvWAYHl1Gd6FpbmIvxdNLR7dbbFkvSbV-FpIGZ64qeDMw0tvYSzn2NlCrl8gAbUMmLpvSBsJei8k8YsAVpdNoY2n6yW1dQleO7dHPiIRYg==&p=2&sk=&fvj=1,"Charlotte, NC 28277",Senior/Lead Data Scientist:. 2+ years as Senior/Lead Data Scientist. Lead role in our very fast growing Data Science team from marketing analytics perspective....,Data Scientist
1365,,"Paragon Development Systems, Inc. (PDS)",http://www.indeed.com/rc/clk?jk=57907d284af28ff9&fccid=1e680c49e2dc2036,"Brookfield, WI 53005","This role works with our cross-functional team of product management, data scientists, and software engineers to create truly cutting-edge technology....",Clinical Content Curator
1366,,Movement Search & Delivery,http://www.indeed.com/rc/clk?jk=c83b4c7d9476e6d7&fccid=243f4bf1e613d733,"Philadelphia, PA",Please send your resume and current compensation to:. Experience developing high-performance electrocoat systems with a deep understanding of epoxy and acrylic...,Formulation Scientist – Electrocoating
1367,http://www.indeed.com/cmp/Icf,ICF,http://www.indeed.com/rc/clk?jk=4447c1ce8d43cede&fccid=cc35f9c14f8799a9,"Fairfax, VA",Our extensive customer base has benefited from the leading-edge work our security engineers and data scientists perform in maintaining and advancing situational...,Cloud Engineer
1368,http://www.indeed.com/cmp/Capital-One,Capital One,http://www.indeed.com/rc/clk?jk=2ae84a33eac84a9e&fccid=b85c5070c3d3d8c8,"Plano, TX","They lead teams of designers, engineers, data scientists and analysts to define product strategy and develop, launch, and enhance products and services that...",Sr. Product Manager (Garage)
1369,http://www.indeed.com/cmp/Csra,CSRA,http://www.indeed.com/rc/clk?jk=6c9a84ef5b48e33a&fccid=0e18721ba57279e5,"Aberdeen Proving Ground, MD","Plan, establish, monitor and participate in the control and responsibility for the formulation, presentation, and execution of Project Manager (PM) programs...",Cost Analyst (Lifecycle/Economic Analysis / Operations Research) – Active Secret Required
1370,"http://www.indeed.com/cmp/Cps,-Inc.","CPS, Inc.",http://www.indeed.com/rc/clk?jk=502828b4e0ef55ac&fccid=8d3745b93e28fc34,"Dallas, TX",Great company located outside of Dallas TX looking for a Corporate Quality Assurance Specialist who will support Quality systems scientists and SQF...,Corporate Quality Assurance Specialist
1371,http://www.indeed.com/cmp/Wsp-Parsons-Brinckerhoff,WSP | Parsons Brinckerhoff,http://www.indeed.com/rc/clk?jk=cf9e84f036ab2d0d&fccid=a0ecbc8328064f26,"Baltimore, MD","Lead project teams that develop planning documents for transportation agencies and local governments such as feasibility studies, NEPA documents, corridor plans...",Senior Supervising Planner
1372,http://www.indeed.com/cmp/Medimmune,"MedImmune, LLC",http://www.indeed.com/rc/clk?jk=3dc5774922f361b4&fccid=23b9a517ff55b9c7,"Gaithersburg, MD","As a Scientist I, Biophysics in Gaithersburg, MD, you’ll play a pivotal role in channeling our scientific capabilities to make a positive impact on changing...","Scientist I, Biophysics - Gaithersburg, MD"
1373,,BioMarin Pharmaceutical Inc.,http://www.indeed.com/rc/clk?jk=2b209865b6fa83d1&fccid=eaafcd2f92ab25da,"Novato, CA","These engineers, technicians, scientists and support staff build and maintain BioMarin’s cutting-edge manufacturing processes and sites, provide quality...",Sr. Utility Operator 1
1374,http://www.indeed.com/cmp/Mount-Sinai-Health-System,Mount Sinai Health System,http://www.indeed.com/rc/clk?jk=2abb52c89d104427&fccid=c007936ceb766fe5,"New York, NY 10029 (Yorkville area)",Mount Sinai Health System's multidisciplinary clinical research teams are pioneering innovative new approaches in health care across a variety of fields....,CLINICAL RESEARCH ASSISTANT I - ENDOCRINOLOGY - FULL TIME - DAYS - MSH
1375,,xometry,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CD0OELDEqnL1IQCqVn7JgUoxXlX_sWZXJ9O4WRWF7QAoM98PEH3ZJjA_WW0BamLBAM1zBjSphw4wS8yZn8FeByfwrjaqRE1p03_y-n2hTd1cR7d8JCY89AwLjLYNasrvIUbF3jJ-ua3Hg4tvrwPdEE3y1pbL5hnkd5Kv192J4vhbO5jUzYRyPCdfYfqh2DEQSyT8G-xOwb-LyqY-EqKqpPNJZ_gsn8XhCgqk2ZKcHgJD5nZTb59HpdSsGwnw5JUOuLywgWEYUGrf_KGcDukpeTzv_4wUiVUslyEQ1WXBWcNchnKZ3_nSjwUPopoMXWk56ddEF2RsMldZejg1ooDAvRa0QALMsUgFuTsJ7zFEivz85QeBAnpIjUmVbs6jRnqBgiO6w6tX-MFL6wXdMdQ6nE9ZA6uaeGxaU=&p=3&sk=&fvj=0,"Durham, NC","Xometry is seeking a data scientist to build the proprietary software that powers our analysis engine. Knowledge of machine learning, optimization, and fitting...",Data Scientist
1376,http://www.indeed.com/cmp/Apple,Apple,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ALQmW7bRT3ZHKtaJjNXoPCk-0cM-l34xOFPWKqIvS2lWSq05NV_kkvGRlQcNMmayG_IF0sJM754ko_fNdaAu4z8ZTtrZ1NKD-tCAelz2kg6rHF6SKruD7fmyblbL-ByvZUQcBz8vJ2i2JduqfldfgI0rPYhtOYbXHV4uCPmfStN-S5PTGpwmQwx1nVmZTrLCqAyLNwXhGP7uUcttEZHFn73_AhpsC5oNHWWWBqahEpjL61VWHTjaEIuRXZrrCTHASu26DjQV9gQq4q0Xm_RS5HoCYcTwI9GXcZwn0Y6_LFzwTIsD5ipiEQ2JArOM27qOOhO4ZuFJbj5HZoGUKSfRR0_c33xBlhzsgjjXhtebhhRt5L7zld82V_P5pdN_q0xW5Hw3HHG4XaYb2y7q4X_V0oxaSjcLqpGtgNQXB3zusfT5jsqElIxrMSpMiC25RYEg7l0nyQfm5v70GcDhghd9YgTqyGYkrd0gSswO3ndIhnyEXpr6xvFt6NlZlcXXyIrOAO79CcOmmMPltaiUwk-chzFgBtJm964ez8VibtCU7uwgg7nQ6hDawg&p=4&sk=&fvj=0,"Santa Clara Valley, CA","Graduate degree required in Business (with quantitative emphasis), Statistics, Data Mining, Machine Learning, Analytics, Econometrics, Mathematics, Operations...",Sr. Data Scientist for Product Marketing - Customer Analytics Engineering
1377,http://www.indeed.com/cmp/Norwich-Pharma-Services,Norwich Pharma Services,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Bc1Uk6hk32V41oqfeZq78_6tSs421HMn5AfGl_R7HVJYx5_mvEZHYSwV6R84cM01sHX14l_lkSrmDcdrSt6PQGgqYxi8BvCeTVPJXXjtJfF-8i0WPoNypjIpObRDai1qUHUev2qaSPh3QO_NB7Yez3pVpDusjkRalLKBLpFXkLFa90aYABIoKkQ6jwlJevWNGyhmkcgPawfiLfUHwfgxeTH9CLIpHBfNi6pFXvdklWBWIvMzKECovPemKF2ViHFGpnbgCoaJDPnolNVpvCAAkLtdyMHqxD5cWJA_xjpSqm2YT60ZtGPdep_KhaoHVYmpxRqFZJw44EZ-fkc7xvkg1qySJ1qHi-xE5cQ6WQa1ZwrhZLRRo5Ve57Z-uuyEq9APMYORSt80f38wVYqXA3oTD5G-9k37PsPKSlJW9y7YfaE6Kh_KaGYAaod2fw05KjAhubgV8OPcHXPBWg0fP3-bZNXSDoJXM85_nF6B-kr0RlTtVOBMA_tq53&p=5&sk=&fvj=0,"Norwich, NY","Responsible for technical and scientific integrity of work performed by personnel. Strong organizational skills, ability to manage and complete assigned....",Sr Research Associate
1378,,xometry,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CD0OELDEqnL1IQCqVn7JgUoxXlX_sWZXJ9O4WRWF7QAoM98PEH3ZJjA_WW0BamLBAM1zBjSphw4wS8yZn8FeByfwrjaqRE1p03_y-n2hTd1cR7d8JCY89AwLjLYNasrvIUbF3jJ-ua3Hg4tvrwPdEE3y1pbL5hnke4QGlFVFizm-W4Yh26ARCz2Q-q6UwyClqGYgWqxJ_NrEK2dDi_-M1t4PRU7KeyHT9DKgdspjOwnZJeG8dG_2Ad_n3cEoiBLFpTlZK9ntEJmlO9nJMRpv1iU8rbLQyp39aHBJ_BSP_mtnc8H1PnTfN_dn-5hpNblGnpsb47f8M81bmFCR-YPcp6fN4q8zZVK1vDSM3yug1CpcDNXLfO1Eg1AE7zd0iLea6pHh4KHLZ2pu8WxyMGlmkLPiLqYELzUi8=&p=1&sk=&fvj=0,"Durham, NC","Xometry is seeking a data scientist to build the proprietary software that powers our analysis engine. Knowledge of machine learning, optimization, and fitting...",Data Scientist
1379,,"Syntelli Solutions, Inc",http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Dqrr-Rjg2XLksGNbp1zr5zrpCZUmaYUPA5zQ_vrCj_X6a_99tNJpNpXW6b2-NnzR-s72LGlIrkkvWFRwr2frmiwkGfTVc8Qgg6uKo4D4z8Hcb6niEHqdp_J0Q9g6aYSoYTmug_FVffV-BytzsyRywaIV2tq_6wXmYq6hpHxlt5-weUQb1CXfLQUI4fu6BdXjt1FIz4dnQWo66nmcFOBQ_ubSheDlHONpNX3kPuzuaDBejjljokLWnHviyrR-gknPCYZ1KcUZvURnEtiVvC7J9YYWTgJijb0pYCmPO_vyAuKEAgMkk_NkLdHf21MsvwUkoX61BFQ4NA_UCY-LszDdRzDJrG1_2z6NyL006gq4yO82n2lBGp_D6wQTvF8UrIPhWDJ8ixwA5zXfbQi7gpegZcfRh-KTCtlLpOQik16Xx9Eg==&p=2&sk=&fvj=1,"Charlotte, NC 28277",Senior/Lead Data Scientist:. 2+ years as Senior/Lead Data Scientist. Lead role in our very fast growing Data Science team from marketing analytics perspective....,Data Scientist
1380,http://www.indeed.com/cmp/Apple,Apple,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ALQmW7bRT3ZHKtaJjNXoPCk-0cM-l34xOFPWKqIvS2lWSq05NV_kkvGRlQcNMmayG_IF0sJM754ko_fNdaAu4z8ZTtrZ1NKD-tCAelz2kg6rHF6SKruD7fmyblbL-ByvZUQcBz8vJ2i7jLVL-P7dzvQLf-DYtE15kLcLKiQcSu-vvErQaxvjeYqE1UGvFz8qB5RghyZrS492JTusUI_nPHQMwalHHHY1v5I6QhkKBVqec4NzHDzgoylhJ8eV6YK2BAuWSbGxH31Evnx7yyVbE8ShYJqjfRudN0Iu8j5OwkhAQBl_4tFEiil4aeAdjTeVp8RGLmzKVxrmMVzFsxvmrAzlL5EEyhzKQ_xDZUaOcRS-x6vdWaDaR3Vx9KszYIiQagdmIvqVggSU7K1lhHcec-TMVdAt58Cbr03WpNnQWMXUWqg5fZqNi7slUlPR0hZzrCqXYEEpkWUB8iPzMolmX5o2omyRJh6vWLQmd-vlWW2pnlCNRsNO6AX3cwXMUqCaDShaKvdcuY1ZN59NZnyYAiFDfWbR-No-bXCaWlx8egrc6XknWUFMrN&p=3&sk=&fvj=0,"Santa Clara Valley, CA","Graduate degree required in Business (with quantitative emphasis), Statistics, Data Mining, Machine Learning, Analytics, Econometrics, Mathematics, Operations...",Sr. Data Scientist for Product Marketing - Customer Analytics Engineering
1381,http://www.indeed.com/cmp/Synerfac,Synerfac,http://www.indeed.com/rc/clk?jk=81263f92d0e97596&fccid=19fac2b3cfd26132,"Milford, NJ",SUMMARY - Environmental Scientist. Â€¢ Ability to manage small projects and large tasks under the direction of senior staff....,Environmental Engineer
1382,http://www.indeed.com/cmp/Volt,Volt Workforce Solutions,http://www.indeed.com/rc/clk?jk=08eebce7ce5c1026&fccid=86c0b4fa6c1398be,"Hazelwood, MO",Applies scientific principles and techniques to exercises and experiments. Organizes workload to meet project goals and understand priorities and completes...,Support Scientist
1383,http://www.indeed.com/cmp/Amazon.com,Amazon Corporate LLC,http://www.indeed.com/rc/clk?jk=983ed7730bdacbfe&fccid=fe2d21eef233e94a,"Seattle, WA","Demonstrated experience incubating and commercializing new technology, working closely with research scientists and technical teams from idea generation through...",Senior Product Manager - Technical
1384,,Symic Bio,http://www.indeed.com/rc/clk?jk=c267c849a7231714&fccid=2810097a114bb586,"Emeryville, CA 94608","Symic Bio is a clinical stage biotherapeutics company developing novel compounds that target and affect the extracellular matrix (ECM), the non­cellular...",Scientist II - Process Development
